acetic,citric,suger,salt,SO2free,SO2tota,pH,sulfate,alcohol,quality
0.310,0.320,7.400,0.175,47.000,159.000,3.190,0.500,9.400,0.600
0.310,0.270,2.300,0.042,19.000,120.000,3.320,0.410,12.700,0.700
0.185,0.190,7.100,0.048,36.000,110.000,3.260,0.410,9.500,0.600
0.470,0.170,1.900,0.035,60.000,148.000,3.270,0.350,11.500,0.600
0.130,0.400,1.200,0.047,54.000,134.000,3.300,0.970,9.800,0.700
0.170,0.290,1.100,0.041,32.000,92.000,3.260,0.570,11.200,0.600
0.180,0.270,1.300,0.048,26.000,105.000,3.520,0.660,10.600,0.600
0.390,0.320,3.600,0.035,22.000,93.000,3.080,0.600,12.500,0.700
0.270,0.610,12.000,0.046,64.000,179.000,3.070,0.460,8.900,0.500
0.280,0.500,12.100,0.049,48.000,122.000,3.010,0.440,9.000,0.500
0.180,0.190,4.700,0.046,57.000,161.000,3.320,0.660,10.500,0.600
0.170,0.290,9.700,0.044,33.000,98.000,3.120,0.360,9.200,0.600
0.360,0.450,1.600,0.042,11.000,124.000,2.930,0.460,10.800,0.500
0.190,0.270,13.900,0.057,45.000,155.000,2.940,0.410,8.800,0.800
0.320,0.360,14.900,0.041,47.000,190.000,3.080,0.310,10.000,0.600
0.220,0.390,2.100,0.055,39.000,198.000,3.520,0.540,10.200,0.600
0.170,0.310,1.500,0.041,34.000,121.000,3.060,0.460,10.500,0.600
0.280,0.350,1.600,0.054,31.000,148.000,3.180,0.470,10.700,0.500
0.240,0.390,1.300,0.063,18.000,136.000,3.310,0.480,10.400,0.700
0.310,0.260,13.200,0.046,57.000,205.000,3.170,0.410,9.600,0.500
0.380,0.290,2.400,0.136,15.000,93.000,3.180,0.600,9.500,0.500
0.180,0.220,1.500,0.043,45.000,155.000,3.190,0.480,10.200,0.500
0.330,0.320,1.200,0.053,38.000,138.000,3.130,0.280,11.200,0.600
0.200,0.310,1.000,0.031,22.000,73.000,3.240,0.520,11.300,0.600
0.280,0.410,1.300,0.044,11.000,126.000,3.280,0.450,10.300,0.500
0.930,0.450,8.600,0.052,34.000,187.000,3.120,0.590,10.200,0.400
0.130,0.370,12.850,0.042,36.000,105.000,3.050,0.550,10.700,0.600
0.240,0.350,13.100,0.050,64.000,205.000,3.150,0.500,9.500,0.500
0.180,0.420,5.100,0.036,7.000,77.000,3.160,0.520,11.700,0.500
0.240,0.370,7.450,0.043,59.000,188.000,3.200,0.500,9.400,0.600
0.380,0.260,5.200,0.042,33.000,112.000,3.060,0.500,12.300,0.700
0.140,0.310,1.200,0.034,53.000,138.000,3.380,0.350,11.500,0.700
0.190,0.280,3.600,0.033,16.000,78.000,2.910,0.780,11.400,0.600
0.250,0.450,2.300,0.045,40.000,118.000,3.160,0.480,11.900,0.700
0.170,0.270,2.700,0.049,28.000,104.000,3.460,0.550,10.300,0.600
0.230,0.280,2.700,0.048,49.000,165.000,3.260,0.720,9.500,0.600
0.340,0.250,2.500,0.046,47.000,182.000,3.210,0.400,11.300,0.500
0.220,0.420,14.600,0.044,45.000,163.000,3.210,0.690,8.600,0.700
0.180,0.390,14.500,0.051,48.000,156.000,3.350,0.780,9.100,0.500
0.370,0.240,2.000,0.064,23.000,120.000,3.320,0.540,9.400,0.500
0.320,0.500,10.700,0.047,57.000,206.000,3.080,0.600,9.400,0.500
0.160,0.270,15.500,0.050,25.000,135.000,2.900,0.430,8.700,0.700
0.220,0.500,6.600,0.045,30.000,122.000,3.220,0.490,9.900,0.600
0.180,0.290,1.000,0.036,26.000,101.000,3.090,0.370,11.700,0.600
0.260,0.340,14.400,0.067,35.000,189.000,3.070,0.530,9.100,0.700
0.310,0.690,10.200,0.041,58.000,160.000,3.060,0.450,8.600,0.500
0.330,0.320,1.000,0.041,39.000,120.000,3.060,0.370,12.200,0.600
0.290,0.230,8.600,0.056,56.000,215.000,3.170,0.440,8.800,0.500
0.280,0.310,1.500,0.053,20.000,98.000,3.150,0.500,11.400,0.500
0.310,0.280,1.600,0.050,33.000,137.000,3.310,0.560,10.500,0.600
0.150,0.320,14.000,0.031,16.000,99.000,3.260,0.380,11.500,0.800
0.200,0.270,9.600,0.037,19.000,105.000,3.040,0.370,10.500,0.700
0.220,0.490,0.900,0.052,26.000,128.000,3.250,0.350,11.400,0.600
0.280,0.240,19.950,0.074,32.000,174.000,3.190,0.440,9.300,0.600
0.340,0.290,7.600,0.047,45.000,232.000,3.350,0.620,10.000,0.600
0.200,0.330,1.700,0.050,28.000,178.000,3.160,0.430,9.000,0.400
0.210,0.420,9.100,0.049,31.000,150.000,3.120,0.740,9.900,0.700
0.280,0.490,2.000,0.059,10.000,112.000,3.150,0.460,10.100,0.500
0.300,0.470,7.850,0.030,19.000,133.000,3.520,0.430,11.500,0.700
0.480,0.490,2.900,0.030,28.000,122.000,3.130,0.400,13.000,0.600
0.320,0.270,12.900,0.040,60.000,221.000,3.050,0.660,9.400,0.500
0.250,0.290,15.200,0.047,40.000,171.000,3.220,0.450,9.300,0.500
0.470,0.100,1.300,0.036,11.000,74.000,3.480,0.540,11.200,0.400
0.280,0.520,6.200,0.028,37.000,104.000,3.280,0.510,11.800,0.700
0.150,0.410,12.900,0.044,79.500,183.000,3.240,0.780,10.200,0.600
0.290,0.160,7.900,0.044,48.000,197.000,3.210,0.360,9.400,0.500
0.130,0.490,1.000,0.028,6.000,24.000,2.910,0.320,9.900,0.500
0.250,1.230,4.600,0.035,51.000,294.000,3.030,0.430,13.100,0.600
0.340,0.740,11.200,0.069,44.000,150.000,3.000,0.810,9.200,0.500
0.475,0.060,1.000,0.030,9.000,131.000,2.970,0.290,10.800,0.500
0.280,0.360,1.100,0.028,42.000,105.000,2.990,0.390,12.400,0.700
0.170,0.360,1.800,0.029,93.000,161.000,3.650,0.890,12.000,0.700
0.310,0.330,1.200,0.036,23.000,99.000,3.180,0.600,10.500,0.600
0.210,0.340,1.500,0.035,45.000,123.000,3.240,0.360,12.600,0.700
0.370,0.300,6.200,0.040,49.000,139.000,3.170,0.270,13.600,0.600
0.280,0.290,19.300,0.051,36.000,174.000,3.140,0.500,9.000,0.500
0.390,0.240,2.700,0.017,22.000,80.000,3.030,0.370,11.500,0.500
0.260,0.260,2.000,0.019,23.500,72.000,3.160,0.470,11.800,0.600
0.630,0.040,1.300,0.058,25.000,133.000,3.170,0.390,10.200,0.400
0.260,0.530,12.700,0.047,60.500,156.000,3.060,0.450,9.100,0.600
0.280,0.350,15.300,0.056,31.000,117.000,3.270,0.500,9.600,0.500
0.190,0.330,1.600,0.039,27.000,98.000,3.090,0.460,12.300,0.700
0.300,0.290,2.250,0.037,8.000,210.000,3.190,0.620,9.900,0.500
0.370,0.160,14.900,0.048,59.000,240.000,3.130,0.450,8.900,0.500
0.250,0.290,2.000,0.042,19.000,189.000,3.460,0.540,10.200,0.600
0.240,0.280,11.500,0.050,34.000,163.000,3.310,0.450,9.500,0.500
0.250,0.360,13.100,0.050,35.000,200.000,3.040,0.460,8.900,0.700
0.320,0.260,7.900,0.050,53.000,180.000,3.140,0.500,9.600,0.500
0.290,0.300,9.150,0.051,25.000,166.000,3.240,0.560,11.333,0.600
0.380,0.170,8.800,0.080,50.000,212.000,3.470,0.660,9.400,0.400
0.160,0.740,17.850,0.037,52.000,187.000,2.990,0.410,9.300,0.500
0.160,0.490,1.300,0.037,27.000,104.000,3.230,0.570,10.600,0.600
0.200,0.610,16.200,0.043,14.000,103.000,3.060,0.360,9.200,0.600
0.330,0.160,1.500,0.049,10.000,97.000,3.480,0.440,10.700,0.600
0.280,0.350,1.900,0.037,16.000,120.000,3.160,0.690,10.600,0.500
0.270,0.490,1.100,0.037,33.000,156.000,3.150,0.540,11.100,0.600
0.240,0.290,1.600,0.052,48.000,185.000,3.210,0.500,9.400,0.500
0.290,0.460,1.450,0.039,77.500,223.000,2.920,0.460,9.500,0.600
0.270,0.190,1.700,0.020,24.000,110.000,3.320,0.470,12.600,0.700
0.200,0.490,3.500,0.057,14.000,108.000,3.190,0.350,11.500,0.600
0.270,0.320,1.200,0.043,23.000,72.000,3.060,0.680,10.500,0.500
0.280,0.560,1.700,0.156,49.000,106.000,3.100,0.370,9.200,0.600
0.390,0.630,11.000,0.044,55.000,156.000,3.090,0.440,8.700,0.600
0.230,0.210,1.500,0.044,21.000,110.000,3.300,0.570,11.000,0.600
0.260,0.240,1.700,0.050,10.000,112.000,3.110,0.430,9.900,0.500
0.290,0.290,4.400,0.051,26.000,146.000,3.160,0.390,10.200,0.500
0.300,0.490,8.200,0.055,49.000,188.000,3.520,0.580,9.700,0.600
0.150,0.680,1.600,0.046,22.000,130.000,3.020,0.450,10.400,0.600
0.290,0.440,3.600,0.200,75.000,181.000,3.020,0.410,9.100,0.500
0.490,0.240,1.200,0.049,13.000,125.000,3.170,0.510,9.400,0.500
0.180,0.280,9.800,0.039,29.000,113.000,3.110,0.450,10.900,0.700
0.230,0.240,3.800,0.038,61.000,152.000,3.310,0.500,11.300,0.700
0.280,0.390,1.900,0.029,18.000,79.000,3.230,0.520,11.800,0.600
0.360,0.500,1.000,0.127,63.000,178.000,3.100,0.450,9.700,0.500
0.240,0.350,0.600,0.042,11.000,71.000,3.080,0.380,10.600,0.500
0.250,0.380,8.100,0.046,24.000,155.000,3.330,0.590,10.200,0.600
0.410,0.660,10.800,0.051,77.000,194.000,3.050,0.460,8.700,0.500
0.300,0.470,1.400,0.049,50.000,187.000,3.190,0.450,9.500,0.500
0.180,0.360,1.200,0.046,9.000,71.000,3.700,0.680,10.900,0.700
0.230,0.390,13.700,0.058,26.000,172.000,2.900,0.460,9.000,0.600
0.140,0.350,1.500,0.047,40.000,117.000,3.070,0.720,11.100,0.600
0.340,0.360,11.000,0.052,53.000,247.000,3.440,0.550,9.300,0.600
0.260,0.440,7.100,0.027,25.000,126.000,3.020,0.340,11.100,0.800
0.250,0.740,10.000,0.056,36.000,225.000,3.060,0.430,10.000,0.400
0.190,0.580,14.200,0.038,51.000,164.000,3.120,0.480,9.600,0.600
0.280,0.190,5.400,0.042,67.000,181.000,3.310,0.350,10.200,0.600
0.180,0.350,1.500,0.049,49.000,141.000,3.430,0.850,10.200,0.700
0.280,0.440,9.300,0.031,35.000,137.000,3.160,0.360,10.400,0.600
0.250,0.360,13.100,0.050,35.000,200.000,3.040,0.460,8.900,0.700
0.280,0.390,10.200,0.045,59.000,209.000,3.160,0.630,9.600,0.600
0.340,0.330,9.700,0.036,46.000,172.000,3.080,0.400,10.200,0.500
0.180,0.370,1.300,0.040,15.000,96.000,3.060,0.610,12.100,0.600
0.420,0.190,9.300,0.043,28.000,145.000,3.230,0.530,10.980,0.500
0.280,0.290,2.700,0.038,26.000,107.000,3.320,0.410,11.600,0.700
0.370,0.330,3.500,0.036,23.000,92.000,3.180,0.380,11.200,0.600
0.280,0.580,12.100,0.046,60.000,177.000,3.080,0.460,8.900,0.500
0.200,0.350,0.900,0.050,12.000,74.000,3.130,0.380,10.500,0.600
0.290,0.410,10.800,0.048,55.000,149.000,3.090,0.590,10.967,0.700
0.210,0.340,1.200,0.060,26.000,111.000,3.510,0.470,10.700,0.600
0.120,0.320,1.400,0.060,47.000,150.000,3.370,0.420,9.200,0.600
0.280,0.350,12.800,0.048,63.000,229.000,3.080,0.400,8.900,0.500
0.280,0.240,2.400,0.044,29.000,157.000,3.270,0.560,10.600,0.600
0.370,0.250,2.500,0.028,24.000,84.000,3.140,0.360,11.700,0.600
0.240,0.260,10.050,0.039,63.000,162.000,3.330,0.500,11.200,0.600
0.140,0.490,1.500,0.035,42.000,120.000,3.260,0.400,10.600,0.700
0.320,0.610,11.800,0.041,66.000,188.000,3.000,0.540,9.300,0.500
0.330,0.280,6.100,0.018,41.000,103.000,3.240,0.320,12.200,0.600
0.360,0.360,5.700,0.038,26.000,98.000,2.930,0.590,12.500,0.700
0.330,0.320,1.500,0.047,11.000,200.000,3.190,0.460,9.400,0.500
0.210,0.280,2.700,0.034,23.000,111.000,3.350,0.640,10.200,0.400
0.340,0.300,11.100,0.047,28.000,237.000,3.180,0.490,8.700,0.500
0.260,0.340,6.700,0.029,21.000,162.000,3.080,0.500,10.600,0.600
0.280,0.220,1.400,0.056,24.000,130.000,3.280,0.480,9.500,0.500
0.280,0.290,11.900,0.052,51.000,149.000,3.020,0.580,10.400,0.600
0.370,0.300,6.600,0.346,79.000,200.000,3.290,0.580,9.600,0.500
0.340,0.580,11.100,0.039,41.000,151.000,3.060,0.490,8.600,0.500
0.350,0.480,8.800,0.056,35.000,167.000,3.040,0.470,9.400,0.500
0.340,0.300,9.400,0.057,34.000,178.000,3.150,0.440,10.400,0.600
0.280,0.380,2.000,0.052,23.000,156.000,3.130,0.520,11.100,0.500
0.340,0.390,5.200,0.040,45.000,163.000,3.300,0.470,12.400,0.600
0.240,0.250,1.700,0.042,48.000,189.000,3.250,0.420,11.400,0.600
0.160,0.270,15.500,0.050,25.000,135.000,2.900,0.430,8.700,0.700
0.200,0.220,1.300,0.049,25.000,155.000,3.740,0.430,10.000,0.500
0.370,0.280,6.300,0.034,45.000,152.000,3.290,0.460,11.600,0.700
0.160,0.330,1.000,0.027,23.000,75.000,3.300,0.390,11.400,0.700
0.250,0.740,7.800,0.045,52.000,209.000,3.210,0.420,9.200,0.600
0.240,0.340,2.000,0.037,40.000,108.000,3.190,0.500,12.300,0.600
0.240,0.340,4.700,0.040,43.000,161.000,3.200,0.590,10.600,0.600
0.120,0.380,0.900,0.034,36.000,86.000,2.800,0.550,12.000,0.600
0.290,0.560,11.900,0.043,66.000,230.000,3.020,0.630,9.300,0.500
0.240,0.380,8.000,0.042,56.000,187.000,3.210,0.460,9.200,0.500
0.150,0.280,14.700,0.051,29.000,149.000,2.960,0.390,9.000,0.700
0.400,0.320,6.000,0.034,50.000,127.000,3.510,0.580,12.500,0.700
0.260,0.320,16.500,0.045,44.000,166.000,3.380,0.460,9.500,0.600
0.280,0.410,1.700,0.050,10.000,136.000,3.160,0.710,11.400,0.600
0.320,0.260,2.300,0.030,11.000,103.000,3.060,0.420,11.100,0.600
0.240,0.290,1.100,0.046,34.000,84.000,3.040,0.390,11.450,0.600
0.100,0.350,4.900,0.048,31.000,103.000,3.430,0.790,9.700,0.600
0.210,0.270,8.600,0.056,26.000,111.000,2.950,0.520,9.500,0.500
0.380,0.290,4.900,0.021,38.000,113.000,3.080,0.480,13.000,0.700
0.240,0.390,2.900,0.173,63.000,157.000,3.100,0.340,9.400,0.600
0.170,0.550,1.600,0.049,14.000,94.000,3.020,0.610,10.300,0.600
0.370,0.200,5.600,0.117,61.000,183.000,3.240,0.430,9.500,0.500
0.300,0.290,16.850,0.054,23.000,135.000,3.160,0.380,9.000,0.600
0.300,0.350,1.400,0.180,36.000,160.000,3.110,0.540,9.400,0.600
0.320,0.240,4.600,0.053,8.000,134.000,3.140,0.500,9.100,0.300
0.670,0.300,13.000,0.290,22.000,193.000,3.080,0.670,9.000,0.400
0.240,0.310,13.100,0.050,26.000,180.000,3.050,0.530,9.100,0.600
0.400,0.240,8.500,0.055,45.000,151.000,3.200,0.520,9.200,0.500
0.290,0.200,12.600,0.045,45.000,187.000,3.330,0.420,9.500,0.500
0.130,0.270,2.600,0.035,32.000,76.000,3.210,0.760,11.333,0.600
0.460,0.180,3.300,0.054,18.000,143.000,3.120,0.510,10.800,0.600
0.150,0.480,2.700,0.052,24.000,190.000,3.500,0.450,10.900,0.700
0.150,0.280,4.400,0.029,14.000,107.000,3.240,0.460,10.400,0.800
0.275,0.240,7.400,0.038,28.000,114.000,3.380,0.510,11.000,0.600
0.240,0.340,1.200,0.045,6.000,132.000,3.160,0.460,11.200,0.400
0.390,0.620,11.000,0.047,66.000,178.000,3.160,0.500,8.700,0.500
0.290,0.300,1.100,0.022,20.000,110.000,3.340,0.380,12.800,0.700
0.585,0.070,7.100,0.044,34.000,145.000,3.340,0.570,9.700,0.600
0.250,0.360,8.100,0.045,54.000,180.000,3.080,0.420,9.200,0.500
0.440,0.320,3.000,0.095,13.000,75.000,3.100,0.630,12.800,0.600
0.240,0.270,1.500,0.040,35.000,105.000,3.130,0.300,12.400,0.600
0.270,0.330,1.200,0.050,41.000,103.000,3.000,0.450,12.400,0.600
0.310,0.320,14.500,0.038,6.000,79.000,3.140,0.340,12.500,0.500
0.270,0.320,1.100,0.034,24.000,110.000,3.360,0.400,12.500,0.600
0.270,0.260,1.300,0.038,32.000,138.000,3.460,0.430,11.100,0.600
0.270,0.580,11.200,0.036,44.000,161.000,3.060,0.410,8.900,0.600
0.440,0.370,2.700,0.041,35.000,128.000,3.070,0.430,13.500,0.700
0.190,0.330,10.100,0.063,63.000,133.000,2.860,0.410,9.100,0.500
0.335,0.140,1.300,0.036,69.000,168.000,3.470,0.460,10.500,0.500
0.160,0.290,6.000,0.030,29.000,144.000,3.680,0.460,10.700,0.600
0.200,0.170,1.600,0.048,46.000,129.000,3.300,0.430,11.400,0.600
0.210,0.350,14.500,0.048,35.000,178.000,3.050,0.470,8.900,0.600
0.640,0.280,4.400,0.032,19.000,78.000,3.110,0.620,12.900,0.600
0.180,0.350,5.800,0.055,25.000,144.000,3.240,0.540,10.200,0.600
0.160,0.400,1.600,0.033,59.000,148.000,3.440,0.530,11.400,0.500
0.180,0.460,13.600,0.052,38.000,118.000,3.150,0.500,10.000,0.600
0.230,0.310,3.500,0.044,35.000,158.000,3.190,0.370,12.100,0.700
0.360,0.380,3.200,0.031,20.000,89.000,3.060,0.330,12.000,0.700
0.190,0.310,1.400,0.046,37.000,135.000,3.340,0.570,10.200,0.700
0.280,0.340,9.900,0.038,30.000,133.000,3.110,0.440,9.800,0.500
0.260,0.250,10.400,0.020,7.000,57.000,3.390,0.370,10.600,0.500
0.300,0.200,3.700,0.039,34.000,132.000,3.000,0.380,10.700,0.500
0.260,0.420,9.700,0.044,30.000,140.000,3.180,0.470,9.100,0.600
0.190,0.490,15.550,0.058,50.000,134.000,3.420,0.360,9.100,0.700
0.360,0.040,5.700,0.046,21.000,87.000,3.220,0.510,10.200,0.500
0.190,0.370,0.800,0.027,3.000,21.000,3.090,0.310,10.800,0.500
0.310,0.260,8.600,0.048,47.000,206.000,3.260,0.360,9.100,0.500
0.190,0.350,1.500,0.037,37.000,107.000,3.180,0.680,12.000,0.700
0.230,0.400,1.200,0.027,36.000,121.000,3.120,0.380,10.700,0.600
0.180,0.420,2.100,0.036,33.000,187.000,3.400,0.410,10.600,0.700
0.190,0.300,2.000,0.053,48.000,140.000,3.180,0.490,9.600,0.600
0.200,0.470,16.900,0.052,51.000,188.000,3.090,0.620,9.300,0.500
0.240,0.330,2.500,0.026,31.000,85.000,3.130,0.500,11.300,0.700
0.240,0.260,1.700,0.033,36.000,136.000,3.440,0.510,10.400,0.700
0.160,0.260,6.300,0.043,28.000,113.000,3.060,0.580,9.900,0.600
0.290,0.250,12.000,0.057,48.000,224.000,3.230,0.410,9.000,0.600
0.280,0.420,7.100,0.045,41.000,169.000,3.170,0.430,10.600,0.500
0.280,0.330,1.700,0.029,24.000,111.000,3.240,0.500,12.100,0.600
0.270,0.490,7.800,0.049,62.000,217.000,3.170,0.450,9.400,0.600
0.190,0.470,4.500,0.030,19.000,112.000,3.560,0.450,11.200,0.600
0.250,0.490,1.100,0.042,35.000,156.000,3.130,0.550,11.300,0.500
0.220,0.350,17.500,0.039,38.000,153.000,3.240,0.420,9.000,0.600
0.160,0.300,1.600,0.034,15.000,78.000,3.380,0.440,11.200,0.600
0.600,0.000,1.300,0.042,24.000,79.000,3.310,0.380,9.400,0.400
0.360,0.450,10.400,0.060,22.000,184.000,3.310,0.560,9.800,0.600
0.320,0.330,10.700,0.036,27.000,98.000,3.340,0.520,10.200,0.600
0.330,0.260,15.600,0.049,67.000,210.000,3.060,0.680,9.500,0.500
0.340,0.310,6.000,0.020,18.000,68.000,3.220,0.290,13.400,0.700
0.280,0.320,7.600,0.045,61.000,204.000,3.100,0.550,10.100,0.600
0.220,0.500,16.400,0.048,36.000,182.000,3.020,0.490,8.800,0.600
0.210,0.310,2.900,0.046,40.000,121.000,3.070,0.650,10.900,0.700
0.170,0.740,12.800,0.045,24.000,126.000,3.260,0.380,12.200,0.800
0.320,0.260,1.500,0.057,17.000,141.000,3.240,0.360,10.700,0.500
0.300,0.910,8.200,0.034,50.000,199.000,3.390,0.490,11.700,0.600
0.200,0.250,2.000,0.041,30.000,95.000,3.270,0.560,11.100,0.600
0.305,0.400,18.900,0.059,44.000,170.000,2.990,0.460,9.000,0.500
0.550,0.300,8.100,0.026,14.000,71.000,2.940,0.360,11.800,0.500
0.250,0.420,11.300,0.049,77.000,231.000,3.240,0.520,9.500,0.600
0.270,0.250,1.800,0.041,9.000,109.000,3.080,0.540,9.000,0.500
0.360,0.320,4.000,0.036,44.000,92.000,3.200,0.500,13.300,0.700
0.240,0.300,3.850,0.042,105.000,179.000,3.040,0.590,11.300,0.800
0.280,0.290,4.300,0.051,25.000,142.000,3.160,0.390,10.200,0.500
0.300,0.740,1.800,0.033,33.000,156.000,3.290,0.520,12.800,0.600
0.300,0.300,8.700,0.022,14.000,111.000,3.110,0.610,10.600,0.500
0.300,0.510,13.600,0.050,40.000,168.000,3.070,0.520,9.600,0.700
0.120,0.260,5.700,0.044,56.000,158.000,3.520,0.370,10.500,0.600
0.160,0.490,2.000,0.056,20.000,124.000,3.320,0.490,10.700,0.600
0.290,0.210,9.650,0.041,36.000,119.000,2.990,0.340,10.933,0.600
0.080,0.330,1.900,0.028,23.000,93.000,3.340,0.700,12.000,0.700
0.230,0.330,8.100,0.048,45.000,176.000,3.110,0.520,10.100,0.600
0.220,0.300,12.400,0.054,108.000,152.000,3.100,0.470,9.500,0.600
0.210,0.210,10.200,0.037,17.000,112.000,3.660,0.480,12.200,0.700
0.410,0.210,1.900,0.048,30.000,112.000,3.290,0.550,11.200,0.600
0.260,0.240,6.400,0.040,27.000,124.000,3.220,0.490,12.600,0.700
0.390,0.210,10.700,0.098,13.000,91.000,3.030,0.470,9.300,0.500
0.240,0.380,4.300,0.044,49.000,172.000,3.370,0.740,10.800,0.600
0.370,0.330,3.900,0.027,40.000,130.000,3.280,0.390,12.700,0.700
0.250,0.260,13.500,0.060,50.000,156.000,3.390,0.460,9.900,0.600
0.210,0.350,5.700,0.043,47.000,197.000,3.240,0.500,10.100,0.600
0.300,0.220,6.200,0.060,41.000,190.000,3.180,0.510,9.200,0.500
0.150,0.310,5.800,0.041,53.000,155.000,3.520,0.460,10.500,0.600
0.230,0.270,2.100,0.042,35.000,100.000,3.030,0.630,10.900,0.600
0.300,0.290,2.800,0.025,37.000,107.000,3.310,0.630,11.300,0.700
0.270,0.250,5.800,0.038,52.000,155.000,3.280,0.380,9.400,0.600
0.200,0.340,16.000,0.050,51.000,166.000,3.210,0.600,9.200,0.600
0.320,0.280,4.800,0.034,25.000,100.000,3.080,0.470,12.400,0.700
0.220,0.320,2.200,0.028,36.000,92.000,3.270,0.590,11.900,0.700
0.310,0.250,6.650,0.032,30.000,138.000,2.900,0.370,11.100,0.500
0.325,0.820,1.200,0.152,49.000,120.000,2.990,0.380,9.200,0.500
0.160,0.350,1.600,0.039,24.000,147.000,2.960,0.360,10.000,0.500
0.250,0.540,7.000,0.046,58.000,176.000,3.190,0.700,10.400,0.500
0.280,0.350,9.800,0.067,61.000,180.000,3.150,0.570,9.000,0.400
0.110,0.260,14.800,0.053,44.000,95.000,3.200,0.350,9.800,0.600
0.220,0.570,1.400,0.208,14.000,96.000,3.160,0.430,10.000,0.600
0.200,0.420,1.500,0.041,35.000,125.000,3.110,0.490,11.400,0.700
0.540,0.210,16.300,0.055,41.000,182.000,3.350,0.540,10.400,0.600
0.310,0.520,13.200,0.042,61.000,148.000,2.980,0.470,9.100,0.600
0.270,0.370,7.900,0.047,58.000,215.000,3.190,0.480,9.500,0.600
0.280,0.280,2.200,0.019,15.000,65.000,3.060,0.520,11.200,0.600
0.270,0.350,5.300,0.030,30.000,117.000,3.110,0.420,12.200,0.600
0.320,0.290,4.000,0.038,33.000,170.000,3.270,0.640,10.200,0.600
0.270,0.280,1.800,0.040,45.000,121.000,3.020,0.400,11.900,0.500
0.155,0.330,1.600,0.028,13.000,59.000,3.300,0.840,11.900,0.800
0.190,0.310,19.250,0.043,38.000,167.000,2.930,0.520,9.100,0.700
0.200,0.340,1.800,0.041,42.000,148.000,3.350,0.660,11.100,0.600
0.250,0.330,1.400,0.040,42.000,115.000,3.190,0.480,11.300,0.700
0.170,0.240,9.600,0.119,56.000,178.000,3.150,0.440,10.200,0.600
0.350,0.370,2.500,0.066,29.000,89.000,3.140,0.420,12.700,0.600
0.220,0.240,1.400,0.041,17.000,159.000,3.250,0.530,11.200,0.600
0.430,0.230,5.000,0.157,49.000,145.000,3.170,0.490,9.400,0.500
0.210,0.340,11.900,0.043,37.000,213.000,3.090,0.500,9.600,0.600
0.300,0.360,4.600,0.024,20.000,198.000,3.060,0.660,11.900,0.600
0.260,0.480,6.200,0.049,55.000,182.000,3.210,0.450,9.400,0.600
0.250,0.270,9.700,0.036,15.000,85.000,2.990,0.360,11.200,0.600
0.430,0.400,12.400,0.168,29.000,190.000,3.070,0.640,9.200,0.500
0.250,0.370,1.000,0.043,10.000,80.000,3.080,0.380,11.400,0.500
0.170,0.450,11.200,0.054,56.000,137.000,3.150,0.470,10.000,0.500
0.290,0.370,1.600,0.035,34.000,126.000,3.260,0.470,12.300,0.600
0.300,0.320,1.200,0.052,32.000,185.000,3.280,0.440,10.100,0.500
0.240,0.470,6.300,0.069,35.000,182.000,3.110,0.460,9.733,0.500
0.280,0.090,10.900,0.051,37.000,131.000,2.930,0.620,9.500,0.600
0.310,0.310,9.100,0.036,45.000,140.000,2.980,0.310,12.000,0.700
0.190,0.270,13.900,0.057,45.000,155.000,2.940,0.410,8.800,0.800
0.220,0.190,4.500,0.096,16.000,115.000,3.020,0.440,9.600,0.500
0.130,0.420,1.100,0.043,63.000,146.000,3.130,0.720,11.200,0.700
0.300,0.210,1.100,0.032,31.000,111.000,2.970,0.420,12.200,0.600
0.310,0.240,7.100,0.031,28.000,141.000,3.160,0.380,10.600,0.700
0.390,0.260,2.700,0.038,39.000,187.000,3.410,0.500,10.800,0.600
0.310,0.350,1.600,0.063,13.000,119.000,3.220,0.500,10.700,0.500
0.380,0.250,9.800,0.040,28.000,191.000,3.280,0.610,9.200,0.500
0.260,0.340,14.400,0.067,35.000,189.000,3.070,0.530,9.100,0.700
0.210,0.370,4.500,0.040,58.000,140.000,3.290,0.620,10.600,0.600
0.280,0.290,1.100,0.028,18.000,69.000,3.240,0.540,10.000,0.600
0.170,0.170,5.100,0.049,26.000,82.000,3.000,0.380,9.800,0.600
0.170,0.340,6.400,0.042,16.000,111.000,2.990,0.400,10.800,0.600
0.270,0.310,1.500,0.035,17.000,83.000,3.320,0.440,11.100,0.700
0.200,0.360,1.600,0.028,7.000,46.000,3.210,0.600,10.900,0.600
0.160,0.360,1.200,0.043,21.000,90.000,3.160,0.420,11.000,0.700
0.175,0.290,0.800,0.043,20.000,67.000,3.280,0.480,9.900,0.600
0.280,0.410,7.000,0.046,59.000,194.000,3.140,0.480,9.400,0.500
0.160,0.390,1.000,0.028,40.000,101.000,3.570,0.590,10.600,0.600
0.250,0.280,8.500,0.035,28.000,108.000,3.400,0.420,10.400,0.600
0.200,0.300,2.000,0.039,43.000,188.000,3.300,0.410,12.000,0.600
0.150,0.280,14.700,0.051,29.000,149.000,2.960,0.390,9.000,0.700
0.240,0.490,19.300,0.057,55.000,247.000,3.000,0.560,8.700,0.500
0.220,0.250,1.100,0.050,97.000,175.000,3.440,0.620,11.100,0.600
0.320,0.270,1.400,0.049,38.000,173.000,3.030,0.520,9.300,0.500
0.340,0.270,1.200,0.040,25.000,106.000,3.010,0.550,10.400,0.500
